0,Customer Credit Transfer Initiation,<CstmrCdtTrfInitn>,,,,/Request/RequestPayload/CstmrCdtTrfInitn,"Scope
The CustomerCreditTransferInitiation message is sent by the initiating party to the forwarding agent or debtor agent. It is used to request movement of funds from the debtor account to a creditor.
Usage
The CustomerCreditTransferInitiation message can contain one or more customer credit transfer instructions.
The CustomerCreditTransferInitiation message is used to exchange:
- One or more instances of a credit transfer initiation;
- Payment transactions that result in book transfers at the debtor agent or payments to another financial institution;
- Payment transactions that result in an electronic cash transfer to the creditor account or in the emission of a cheque.
The message can be used in a direct or a relay scenario:
- In a direct scenario, the message is sent directly to the debtor agent. The debtor agent is the account servicer of the debtor.
- In a relay scenario, the message is sent to a forwarding agent. The forwarding agent acts as a concentrating financial institution. It will forward the CustomerCreditTransferInitiation message to the debtor agent.
The message can also be used by an initiating party that has authority to send the message on behalf of the debtor. This caters for example for the scenario of a payments factory initiating all payments on behalf of a large corporate.
The CustomerCreditTransferInitiation message can be used in domestic and cross-border scenarios.
The CustomerCreditTransferInitiation message must not be used by the debtor agent to execute the credit transfer instruction(s). The FIToFICustomerCreditTransfer message must be used instead.",
,3,            Exchange Rate Information,<XchgRateInf>,[0..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/XchgRateInf,Provides details on the currency exchange rate and contract.,exchange rate info. Need to input if support exchange in the future.
,4,                Unit Currency,<UnitCcy>,[0..1],"text
[A-Z]{3,3}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/XchgRateInf/UnitCcy,"Currency in which the rate of exchange is expressed in a currency exchange. In the example 1GBP = xxxCUR, the unit currency is GBP.",Base currency
,4,                Exchange Rate,<XchgRate>,[0..1],"decimal
td = 11
fd = 10",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/XchgRateInf/XchgRate,The factor used for conversion of an amount from one currency to another. This reflects the price at which one currency was bought with another currency.,"exchange rate

fractionDigits: 10
totalDigits: 11
eg:6.99999"
,4,                Rate Type,<RateTp>,[0..1],text,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/XchgRateInf/RateTp,Specifies the type used to complete the currency exchange.,Rate type
,5,                        Spot,,,SPOT,,,Exchange rate applied is the spot rate.,
,5,                        Sale,,,SALE,,,Exchange rate applied is the market rate at the time of the sale.,
,5,                        Agreed,,,AGRD,,,Exchange rate applied is the rate agreed between the parties.,
,4,                Contract Identification,<CtrctId>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/XchgRateInf/CtrctId,Unique and unambiguous reference to the foreign exchange contract agreed between the initiating party/creditor and the debtor agent.,exchange contract agreed between the initiating party/creditor and the bank.
,3,            Charge Bearer,<ChrgBr>,[0..1],text,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr,Specifies which party/parties will bear the charges associated with the processing of the payment transaction.,charge bearer
,4,                    Borne By Debtor,,,DEBT,,,All transaction charges are to be borne by the debtor.,
,4,                    Borne By Creditor,,,CRED,,,All transaction charges are to be borne by the creditor.,
,4,                    Shared,,,SHAR,,,"In a credit transfer context, means that transaction charges on the sender side are to be borne by the debtor, transaction charges on the receiver side are to be borne by the creditor. In a direct debit context, means that transaction charges on the sender side are to be borne by the creditor, transaction charges on the receiver side are to be borne by the debtor.",
,4,                    Following Service Level,,,SLEV,,,Charges are to be applied following the rules agreed in the service level and/or scheme.,
,3,            Cheque Instruction,<ChqInstr>,[0..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr,Set of elements needed to issue a cheque.,NA
,4,                Cheque Type,<ChqTp>,[0..1],text,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqTp,Specifies the type of cheque to be issued.,
,5,                        Customer Cheque,,,CCHQ,,,"Cheque drawn on the account of the debtor, and debited on the debtor's account when the cheque is cashed. Synonym is 'corporate cheque'.",
,5,                        Certified Customer Cheque,,,CCCH,,,"Cheque drawn on the account of the debtor, and debited on the debtor's account when the cheque is cashed. The financial institution prints and certifies the cheque, guaranteeing the payment.",
,5,                        Bank Cheque,,,BCHQ,,,"Cheque drawn on the account of the debtor's financial institution, which is debited on the debtor's account when the cheque is issued.These cheques are printed by the debtor's financial institution and payment is guaranteed by the financial institution. Synonym is 'cashier's cheque'.",
,5,                        Draft,,,DRFT,,,"A guaranteed bank cheque with a future value date (do not pay before], which in commercial terms is a 'negotiatable instrument': the beneficiary can receive early payment from any bank under subtraction of a discount. The ordering customer's account is debited on value date.",
,5,                        Electronic Draft,,,ELDR,,,"An instrument with a future value date (do not pay before], which in commercial terms is a 'negotiatable instrument': the beneficiary can receive early payment from any bank under subtraction of a discount. The ordering customer's account is debited on value date.",
,4,                Cheque Number,<ChqNb>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqNb,Unique and unambiguous identifier for a cheque as assigned by the agent.,
,4,                Cheque From,<ChqFr>,[0..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr,Identifies the party that ordered the issuance of the cheque.,
,5,                    Name,<Nm>,[1..1],"text{1,140}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Nm,Name by which a party is known and is usually used to identify that identity.,
,5,                    Address,<Adr>,[1..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr,Postal address of a party.,
,6,                        Address Type,<AdrTp>,[0..1],text,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/AdrTp,Identifies the nature of the postal address.,
,7,                                Postal,,,ADDR,,,Address is the complete postal address.,
,7,                                PO Box,,,PBOX,,,Address is a postal office (PO) box.,
,7,                                Residential,,,HOME,,,Address is the home address.,
,7,                                Business,,,BIZZ,,,Address is the business address.,
,7,                                Mail To,,,MLTO,,,Address is the address to which mail is sent.,
,7,                                Delivery To,,,DLVY,,,Address is the address to which delivery is to take place.,
,6,                        Department,<Dept>,[0..1],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/Dept,Identification of a division of a large organisation or building.,
,6,                        Sub Department,<SubDept>,[0..1],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/SubDept,Identification of a sub-division of a large organisation or building.,
,6,                        Street Name,<StrtNm>,[0..1],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/StrtNm,Name of a street or thoroughfare.,
,6,                        Building Number,<BldgNb>,[0..1],"text{1,16}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/BldgNb,Number that identifies the position of a building on a street.,
,6,                        Post Code,<PstCd>,[0..1],"text{1,16}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/PstCd,Identifier consisting of a group of letters and/or numbers that is added to a postal address to assist the sorting of mail.,
,6,                        Town Name,<TwnNm>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/TwnNm,"Name of a built-up area, with defined boundaries, and a local government.",
,6,                        Country Sub Division,<CtrySubDvsn>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/CtrySubDvsn,"Identifies a subdivision of a country such as state, region, county.",
,6,                        Country,<Ctry>,[0..1],"text
[A-Z]{2,2}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/Ctry,Nation with its own government.,
,6,                        Address Line,<AdrLine>,[0..7],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/AdrLine,"Information that locates and identifies a specific address, as defined by postal services, presented in free format text.",
,4,                Delivery Method,<DlvryMtd>,[0..1],Choice,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd,Specifies the delivery method of the cheque by the debtor's agent.,
,5,                    Code,<Cd>,[1..1],text,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd/Cd,Specifies the delivery method of the cheque by the debtor's agent.,
,6,                            Mail To Debtor,,,MLDB,,,Cheque is to be sent through mail services to debtor.,
,6,                            Mail To Creditor,,,MLCD,,,Cheque is to be sent through mail services to creditor.,
,6,                            Mail To Final Agent,,,MLFA,,,Cheque is to be sent through mail services to creditor agent.,
,6,                            Courier To Debtor,,,CRDB,,,Cheque is to be sent through courier services to debtor.,
,6,                            Courier To Creditor,,,CRCD,,,Cheque is to be sent through courier services to creditor.,
,6,                            Courier To Final Agent,,,CRFA,,,Cheque is to be sent through courier services to creditor agent.,
,6,                            Pick Up By Debtor,,,PUDB,,,Cheque will be picked up by the debtor.,
,6,                            Pick Up By Creditor,,,PUCD,,,Cheque will be picked up by the creditor,
,6,                            Pick Up By Final Agent,,,PUFA,,,Cheque will be picked up by the creditor agent.,
,6,                            Registered Mail To Debtor,,,RGDB,,,Cheque is to be sent through registered mail services to debtor,
,6,                            Registered Mail To Creditor,,,RGCD,,,Cheque is to be sent through registered mail services to creditor.,
,6,                            Registered Mail To Final Agent,,,RGFA,,,Cheque is to be sent through registered mail services to creditor agent.,
,5,                    Proprietary,<Prtry>,[1..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd/Prtry,Specifies a proprietary delivery method of the cheque by the debtor's agent.,
,4,                Deliver To,<DlvrTo>,[0..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo,Party to whom the debtor's agent needs to send the cheque.,
,5,                    Name,<Nm>,[1..1],"text{1,140}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Nm,Name by which a party is known and is usually used to identify that identity.,
,5,                    Address,<Adr>,[1..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr,Postal address of a party.,
,6,                        Address Type,<AdrTp>,[0..1],text,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/AdrTp,Identifies the nature of the postal address.,
,7,                                Postal,,,ADDR,,,Address is the complete postal address.,
,7,                                PO Box,,,PBOX,,,Address is a postal office (PO) box.,
,7,                                Residential,,,HOME,,,Address is the home address.,
,7,                                Business,,,BIZZ,,,Address is the business address.,
,7,                                Mail To,,,MLTO,,,Address is the address to which mail is sent.,
,7,                                Delivery To,,,DLVY,,,Address is the address to which delivery is to take place.,
,6,                        Department,<Dept>,[0..1],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/Dept,Identification of a division of a large organisation or building.,
,6,                        Sub Department,<SubDept>,[0..1],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/SubDept,Identification of a sub-division of a large organisation or building.,
,6,                        Street Name,<StrtNm>,[0..1],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/StrtNm,Name of a street or thoroughfare.,
,6,                        Building Number,<BldgNb>,[0..1],"text{1,16}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/BldgNb,Number that identifies the position of a building on a street.,
,6,                        Post Code,<PstCd>,[0..1],"text{1,16}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/PstCd,Identifier consisting of a group of letters and/or numbers that is added to a postal address to assist the sorting of mail.,
,6,                        Town Name,<TwnNm>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/TwnNm,"Name of a built-up area, with defined boundaries, and a local government.",
,6,                        Country Sub Division,<CtrySubDvsn>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/CtrySubDvsn,"Identifies a subdivision of a country such as state, region, county.",
,6,                        Country,<Ctry>,[0..1],"text
[A-Z]{2,2}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/Ctry,Nation with its own government.,
,6,                        Address Line,<AdrLine>,[0..7],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/AdrLine,"Information that locates and identifies a specific address, as defined by postal services, presented in free format text.",
,4,                Instruction Priority,<InstrPrty>,[0..1],text,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/InstrPrty,Urgency or order of importance that the originator would like the recipient of the payment instruction to apply to the processing of the payment instruction.,
,5,                        High,,,HIGH,,,Priority level is high.,
,5,                        Normal,,,NORM,,,Priority level is normal.,
,4,                Cheque Maturity Date,<ChqMtrtyDt>,[0..1],date,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt,Date when the draft becomes payable and the debtor's account is debited.,
,4,                Forms Code,<FrmsCd>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/FrmsCd,"Identifies, in a coded form, the cheque layout, company logo and digitised signature to be used to print the cheque, as agreed between the initiating party and the debtor's agent.",
,4,                Memo Field,<MemoFld>,[0..2],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/MemoFld,"Information that needs to be printed on a cheque, used by the payer to add miscellaneous information.",
,4,                Regional Clearing Zone,<RgnlClrZone>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/RgnlClrZone,"Regional area in which the cheque can be cleared, when a country has no nation-wide cheque clearing organisation.",
,4,                Print Location,<PrtLctn>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/PrtLctn,Specifies the print location of the cheque.,
,4,                Signature,<Sgntr>,[0..5],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/Sgntr,Signature to be used by the cheque servicer on a specific cheque to be printed.,
,4,                CrossElementComplexRule : ChequeMaturityDateRule,,,,"-Error Code:X00101
-Error Text:Invalid message content for cheque maturity date.
-SWIFTNet Validation:true
-Severity:Fatal
",,"If ChequeMaturityDate is present, then ChequeType must be present and equal to DRFT or ELDR.",
,3,            Ultimate Debtor,<UltmtDbtr>,[0..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr,Ultimate party that owes an amount of money to the (ultimate) creditor.,The ultimate party for the on behaviour of case
,4,                Name,<Nm>,[0..1],"text{1,140}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Nm,Name by which a party is known and which is usually used to identify that party.,Ultimate debtor name
,4,                Postal Address,<PstlAdr>,[0..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr,"Information that locates and identifies a specific address, as defined by postal services.",Ultimate debtor Address
,5,                    Address Type,<AdrTp>,[0..1],text,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/AdrTp,Identifies the nature of the postal address.,"Address type
-ADDR"
,6,                            Postal,,,ADDR,,,Address is the complete postal address.,
,6,                            PO Box,,,PBOX,,,Address is a postal office (PO) box.,
,6,                            Residential,,,HOME,,,Address is the home address.,
,6,                            Business,,,BIZZ,,,Address is the business address.,
,6,                            Mail To,,,MLTO,,,Address is the address to which mail is sent.,
,6,                            Delivery To,,,DLVY,,,Address is the address to which delivery is to take place.,
,5,                    Department,<Dept>,[0..1],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/Dept,Identification of a division of a large organisation or building.,
,5,                    Sub Department,<SubDept>,[0..1],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/SubDept,Identification of a sub-division of a large organisation or building.,
,5,                    Street Name,<StrtNm>,[0..1],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/StrtNm,Name of a street or thoroughfare.,
,5,                    Building Number,<BldgNb>,[0..1],"text{1,16}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/BldgNb,Number that identifies the position of a building on a street.,
,5,                    Post Code,<PstCd>,[0..1],"text{1,16}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/PstCd,Identifier consisting of a group of letters and/or numbers that is added to a postal address to assist the sorting of mail.,
,5,                    Town Name,<TwnNm>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/TwnNm,"Name of a built-up area, with defined boundaries, and a local government.",
,5,                    Country Sub Division,<CtrySubDvsn>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/CtrySubDvsn,"Identifies a subdivision of a country such as state, region, county.",
,5,                    Country,<Ctry>,[0..1],"text
[A-Z]{2,2}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/Ctry,Nation with its own government.,Ultimate Debtor Country
,5,                    Address Line,<AdrLine>,[0..7],"text{1,70}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/AdrLine,"Information that locates and identifies a specific address, as defined by postal services, presented in free format text.",Ultimate Debtor Address
,4,                Identification,<Id>,[0..1],Choice,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id,Unique and unambiguous identification of a party.,NA
,5,                    Organisation Identification,<OrgId>,[1..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId,Unique and unambiguous way to identify an organisation.,NA
,6,                        Any BIC,<AnyBIC>,[0..1],"text
[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/AnyBIC,"Code allocated to a financial institution or non financial institution by the ISO 9362 Registration Authority as described in ISO 9362 ""Banking - Banking telecommunication messages - Business identifier code (BIC)"".",NA
,6,                        Other,<Othr>,[0..*],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr,"Unique identification of an organisation, as assigned by an institution, using an identification scheme.",NA
,7,                            Identification,<Id>,[1..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/Id,Identification assigned by an institution.,NA
,7,                            Scheme Name,<SchmeNm>,[0..1],Choice,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/SchmeNm,Name of the identification scheme.,NA
,8,                                Code,<Cd>,[1..1],"text{1,4}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/SchmeNm/Cd,"Name of the identification scheme, in a coded form as published in an external list.",NA
,8,                                Proprietary,<Prtry>,[1..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/SchmeNm/Prtry,"Name of the identification scheme, in a free text form.",NA
,7,                            Issuer,<Issr>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/Issr,Entity that assigns the identification.,NA
,5,                    Private Identification,<PrvtId>,[1..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId,"Unique and unambiguous identification of a person, eg, passport.",NA
,6,                        Date And Place Of Birth,<DtAndPlcOfBirth>,[0..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth,Date and place of birth of a person.,NA
,7,                            Birth Date,<BirthDt>,[1..1],date,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth/BirthDt,Date on which a person is born.,NA
,7,                            Province Of Birth,<PrvcOfBirth>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth,Province where a person was born.,NA
,7,                            City Of Birth,<CityOfBirth>,[1..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth,City where a person was born.,NA
,7,                            Country Of Birth,<CtryOfBirth>,[1..1],"text
[A-Z]{2,2}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth,Country where a person was born.,NA
,6,                        Other,<Othr>,[0..*],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr,"Unique identification of a person, as assigned by an institution, using an identification scheme.",NA
,7,                            Identification,<Id>,[1..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/Id,Unique and unambiguous identification of a person.,NA
,7,                            Scheme Name,<SchmeNm>,[0..1],Choice,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/SchmeNm,Name of the identification scheme.,NA
,8,                                Code,<Cd>,[1..1],"text{1,4}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/SchmeNm/Cd,"Name of the identification scheme, in a coded form as published in an external list.",NA
,8,                                Proprietary,<Prtry>,[1..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/SchmeNm/Prtry,"Name of the identification scheme, in a free text form.",NA
,7,                            Issuer,<Issr>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/Issr,Entity that assigns the identification.,NA
,4,                Country Of Residence,<CtryOfRes>,[0..1],"text
[A-Z]{2,2}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtryOfRes,"Country in which a person resides (the place of a person's home). In the case of a company, it is the country from which the affairs of that company are directed.",NA
,4,                Contact Details,<CtctDtls>,[0..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls,Set of elements used to indicate how to contact the party.,NA
,5,                    Name Prefix,<NmPrfx>,[0..1],text,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/NmPrfx,Specifies the terms used to formally address a person.,NA
,6,                            Doctor,,,DOCT,,,Title of the person is Doctor or Dr.,NA
,6,                            Mister,,,MIST,,,Title of the person is Mister or Mr.,NA
,6,                            Miss,,,MISS,,,Title of the person is Miss.,NA
,6,                            Madam,,,MADM,,,Title of the person is Madam.,NA
,5,                    Name,<Nm>,[0..1],"text{1,140}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/Nm,Name by which a party is known and which is usually used to identify that party.,NA
,5,                    Phone Number,<PhneNb>,[0..1],"text
\+[0-9]{1,3}-[0-9()+\-]{1,30}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/PhneNb,"Collection of information that identifies a phone number, as defined by telecom services.",NA
,5,                    Mobile Number,<MobNb>,[0..1],"text
\+[0-9]{1,3}-[0-9()+\-]{1,30}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/MobNb,"Collection of information that identifies a mobile phone number, as defined by telecom services.",NA
,5,                    Fax Number,<FaxNb>,[0..1],"text
\+[0-9]{1,3}-[0-9()+\-]{1,30}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/FaxNb,"Collection of information that identifies a FAX number, as defined by telecom services.",NA
,5,                    Email Address,<EmailAdr>,[0..1],"text{1,2048}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/EmailAdr,Address for electronic mail (e-mail).,NA
,5,                    Other,<Othr>,[0..1],"text{1,35}",,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/Othr,Contact details in an other form.,NA
,3,            Intermediary Agent 1,<IntrmyAgt1>,[0..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1,"Agent between the debtor's agent and the creditor's agent. Usage: If more than one intermediary agent is present, then IntermediaryAgent1 identifies the agent between the DebtorAgent and the IntermediaryAgent2.",NA
,4,                Financial Institution Identification,<FinInstnId>,[1..1],,,/Request/RequestPayload/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId,"Unique and unambiguous identification of a financial institution, as assigned under an internationally recognised or proprietary identification scheme.",NA
